playerID,num_years,stint,G,AB,R,H,1B,2B,3B,AVG,SLG,HR,RBI,OBP,SB,CS,BB,SO,IBB,HBP,SH,SF,GIDP,Full Name,inducted,weight,height,bats,throws,debut,finalGame,retroID,bbrefID
brownwi02,1,1,21,67,4,12,8,3,0,0.179104478,0.268656716,1,6,0.179104478,2,2,0,7,0,0,0,0,2,Willard Brown,Y,200,71,R,R,7/19/1947,8/17/1947,broww101,brownwi02
disarga01,12,12,1086,3744,444,966,732,186,20,0.258012821,0.340811966,28,355,0.292288243,47,44,154,306,0,36,77,21,105,Gary Disarcina,N,170,73,R,R,9/23/1989,5/8/2000,disag001,disarga01
morriha02,14,15,1246,3998,535,1216,873,246,21,0.304152076,0.433216608,76,513,0.368903803,45,24,356,548,55,22,28,39,105,Hal Morris,N,200,75,L,L,7/29/1988,10/1/2000,morrh001,morriha02
clarkwi02,16,17,1976,7173,1186,2176,1405,440,47,0.303359822,0.496584414,284,1205,0.394896142,67,48,937,1190,155,59,13,101,100,Will Clark,N,190,74,L,L,4/8/1986,10/1/2000,clarw001,clarkwi02
phillto02,20,22,2161,7617,1300,2023,1453,360,50,0.265590127,0.388998293,160,819,0.377325261,177,114,1319,1499,44,42,69,63,127,Tony Phillips,N,175,70,B,R,5/10/1982,8/15/1999,philt001,phillto02
nixonot01,18,19,1709,5115,878,1379,1199,142,27,0.269599218,0.314369501,11,318,0.344593418,620,186,585,694,10,5,67,28,72,Otis Nixon,N,180,74,B,R,9/9/1983,10/3/1999,nixoo001,nixonot01
steinte01,14,14,1546,5369,638,1453,997,273,21,0.270627677,0.419817471,162,745,0.329837618,23,22,418,938,31,48,15,46,176,Terry Steinbach,N,195,73,R,R,9/12/1986,10/1/1999,steit001,steinte01
strawda01,17,17,1583,5418,898,1401,772,256,38,0.258582503,0.505352529,335,1000,0.369578686,221,99,816,1352,131,38,1,53,64,Darryl Strawberry,N,190,78,L,L,5/6/1983,10/3/1999,strad001,strawda01
sandbry01,16,16,2164,8385,1318,2386,1625,403,76,0.284555754,0.451639833,282,1061,0.348012889,344,107,761,1260,59,34,31,71,139,Ryne Sandberg,Y,175,73,R,R,9/2/1981,9/28/1997,sandr001,sandbry01
fieldce01,15,17,1470,5157,744,1313,787,200,7,0.254605391,0.481675393,319,1008,0.353283458,2,6,693,1316,76,43,0,46,169,Cecil Fielder,N,230,75,R,R,7/20/1985,9/13/1998,fielc001,fieldce01
eisenji01,16,17,1422,3995,492,1160,848,221,39,0.290362954,0.404255319,52,477,0.348505435,105,38,324,435,47,8,22,42,75,Jim Eisenreich,N,180,71,L,L,4/6/1982,9/26/1998,eisej001,eisenji01
pendlte01,16,17,1893,7032,851,1897,1362,356,39,0.26976678,0.391211604,140,946,0.322391559,127,59,486,979,77,15,37,67,178,Terry Pendleton,N,178,69,B,R,7/18/1984,9/25/1998,pendt001,pendlte01
mitchke01,15,17,1223,4134,630,1173,690,224,25,0.283744557,0.51983551,234,760,0.371888726,30,31,491,719,87,27,2,42,89,Kevin Mitchell,N,186,70,R,R,9/4/1984,8/3/1998,mitck001,mitchke01
molitpa01,21,21,2683,10835,1782,3319,2366,605,114,0.306322104,0.447992617,234,1307,0.374230611,504,131,1094,1244,100,47,75,109,209,Paul Molitor,Y,185,72,R,R,4/7/1978,9/27/1998,molip001,molitpa01
cartejo01,17,18,2189,8422,1170,2184,1303,432,53,0.259320826,0.464260271,396,1445,0.312784399,231,66,527,1387,86,90,10,105,132,Joe Carter,N,215,75,R,R,7/30/1983,9/28/1998,cartj001,cartejo01
hernake01,18,19,2088,7370,1124,2182,1534,426,60,0.296065129,0.436092266,162,1071,0.39363542,98,63,1070,1012,130,32,10,71,161,Keith Hernandez,N,180,72,L,L,8/30/1974,7/24/1990,hernk001,hernake01
samueju01,19,22,1720,6081,873,1578,1028,287,102,0.259496793,0.419667818,161,703,0.319101124,396,143,440,1442,38,74,27,42,81,Juan Samuel,N,170,71,R,R,8/24/1983,9/26/1998,samuj001,samueju01
penato01,19,20,1988,6489,667,1687,1255,298,27,0.259978425,0.363692403,107,708,0.31609439,80,63,455,846,72,23,68,38,234,Tony Pena,N,175,72,R,R,9/1/1980,9/28/1997,penat001,penato01
tettlmi01,14,14,1485,4698,711,1132,661,210,16,0.240953597,0.448914432,245,732,0.376639061,23,29,949,1307,72,30,21,47,86,Mickey Tettleton,N,200,74,B,R,6/30/1984,7/2/1997,tettm001,tettlmi01
tartada01,15,16,1406,5011,756,1366,793,289,22,0.272600279,0.495909,262,925,0.373365042,37,30,768,1362,47,17,2,44,110,Danny Tartabull,N,185,73,R,R,9/7/1984,4/7/1997,tartd001,tartada01
butlebr01,18,19,2213,8180,1359,2375,1913,277,131,0.290342298,0.37603912,54,578,0.378409935,558,257,1129,907,23,38,147,51,62,Brett Butler,N,160,70,L,L,8/20/1981,9/28/1997,butlb001,butlebr01
colemvi01,14,15,1371,5406,849,1425,1132,176,89,0.263596004,0.344617092,28,346,0.325075834,752,177,477,960,12,15,48,24,45,Vince Coleman,N,170,72,B,R,4/18/1985,4/14/1997,colev001,colemvi01
murraed02,23,25,3026,11336,1627,3255,2156,560,35,0.28713832,0.47609386,504,1917,0.370330598,110,43,1333,1516,222,18,2,128,316,Eddie Murray,Y,190,74,B,R,4/7/1977,9/20/1997,murre001,murraed02
cartega01,19,19,2295,7971,1025,2092,1366,371,31,0.262451386,0.438715343,324,1225,0.3424989,39,42,848,997,106,68,33,99,180,Gary Carter,Y,205,74,R,R,9/16/1974,9/27/1992,cartg001,cartega01
daultda01,15,16,1161,3630,511,891,532,197,25,0.245454545,0.426721763,137,588,0.36558649,50,10,629,726,58,24,12,41,35,Darren Daulton,N,195,74,L,R,9/25/1983,9/28/1997,dauld001,daultda01
greenmi01,12,12,1269,4623,657,1400,957,275,38,0.302833658,0.463119187,130,726,0.377336894,80,43,460,364,79,39,3,41,136,Mike Greenwell,N,170,72,L,R,9/5/1985,9/28/1996,greem001,greenmi01
smithoz01,19,19,2573,9396,1257,2460,1961,402,69,0.261813538,0.328224777,28,793,0.342384666,580,148,1072,589,79,33,214,63,167,Ozzie Smith,Y,150,71,B,R,4/7/1978,9/29/1996,smito001,smithoz01
dykstle01,13,14,1278,4559,802,1298,893,281,43,0.28471156,0.418512832,81,404,0.380440927,285,72,640,503,50,31,25,27,39,Lenny Dykstra,N,160,70,L,L,5/3/1985,5/18/1996,dyksl001,dykstle01
thompro01,11,11,1304,4612,671,1187,791,238,39,0.257372073,0.40329575,119,458,0.330482115,103,62,439,987,8,66,99,19,72,Robby Thompson,N,165,71,R,R,4/8/1986,9/22/1996,thomr003,thompro01
gibsoki01,17,17,1635,5798,985,1553,984,260,54,0.267850983,0.463263194,255,870,0.358538404,284,78,718,1285,72,61,23,56,72,Kirk Gibson,N,215,75,L,L,9/8/1979,8/10/1995,gibsk001,gibsoki01
vanslan01,14,15,1658,5711,835,1562,1014,293,91,0.273507267,0.442829627,164,792,0.354393498,245,59,667,1063,55,27,12,61,94,Andy Van Slyke,N,190,73,L,R,6/17/1983,10/1/1995,vansa001,vanslan01
krukjo01,11,12,1200,3897,582,1170,837,199,34,0.300230947,0.445727483,100,592,0.407359863,58,31,649,701,83,2,12,43,92,John Kruk,N,170,70,L,L,4/7/1986,7/30/1995,krukj001,krukjo01
winfida01,23,24,2973,11003,1669,3110,2017,540,88,0.282650186,0.474506953,465,1833,0.361521861,223,96,1216,1686,172,25,19,95,319,Dave Winfield,Y,220,78,R,R,6/19/1973,10/1/1995,winfd001,winfida01
johnsho01,14,14,1531,4940,760,1229,732,247,22,0.248785425,0.446153846,228,760,0.3515746,231,77,692,1053,105,17,9,57,61,Howard Johnson,N,178,71,B,R,4/14/1982,10/1/1995,johnh001,johnsho01
mazerbi01,17,17,2163,7755,769,2016,1522,294,62,0.259961315,0.367246937,138,853,0.308616996,27,23,447,706,110,20,87,70,194,Bill Mazeroski,Y,183,71,R,R,7/7/1956,10/4/1972,mazeb101,mazerbi01
whitalo01,19,19,2390,8570,1386,2369,1640,420,65,0.276429405,0.426021004,244,1084,0.368082756,143,75,1197,1099,79,20,89,91,143,Lou Whitaker,N,160,71,L,R,9/9/1977,10/1/1995,whitl001,whitalo01
puckeki01,12,12,1783,7244,1071,2304,1626,414,57,0.318056322,0.476670348,207,1085,0.366780692,134,76,450,965,85,56,23,58,188,Kirby Puckett,Y,178,68,R,R,5/8/1984,9/28/1995,puckk001,puckeki01
parrila02,20,21,1988,7067,856,1782,1126,305,27,0.252157917,0.44049809,324,1070,0.318147014,28,37,612,1527,62,37,23,58,197,Lance Parrish,N,210,75,R,R,9/5/1977,9/23/1995,parrl001,parrila02
andersp01,1,1,152,477,42,104,92,9,3,0.21802935,0.249475891,0,34,0.282982792,6,9,42,53,1,1,5,2,15,Sparky Anderson,Y,170,69,R,R,4/10/1959,9/27/1959,andes101,andersp01
hrbekke01,14,14,1747,6192,903,1749,1126,312,18,0.28246124,0.480620155,293,1086,0.376521018,37,26,838,798,110,26,15,66,165,Kent Hrbek,N,200,76,L,R,8/24/1981,8/10/1994,hrbek001,hrbekke01
perezto01,23,23,2777,9778,1272,2732,1769,505,79,0.279402741,0.463489466,379,1652,0.349936375,49,33,925,1867,150,43,9,106,268,Tony Perez,Y,175,74,R,R,7/26/1964,10/5/1986,peret001,perezto01
brookhu01,15,15,1645,5974,656,1608,1138,290,31,0.269166388,0.402912621,149,824,0.321023598,64,56,387,1005,62,38,12,65,163,Hubie Brooks,N,178,72,R,R,9/4/1980,7/2/1994,brooh001,brookhu01
boonebo01,19,19,2264,7245,679,1838,1404,303,26,0.253692202,0.346169772,105,826,0.322504941,38,50,663,608,90,20,142,78,191,Bob Boone,N,195,74,R,R,9/10/1972,9/27/1990,boonb001,boonebo01
mcphebi01,18,18,2135,8291,1678,2250,1706,303,188,0.271378603,0.372452056,53,1067,0.354525056,568,0,981,229,0,87,50,0,0,Bid McPhee,Y,152,68,R,R,1882-05-02,1899-10-15,mcphb101,mcphebi01
hendeda01,16,18,1538,5130,710,1324,824,286,17,0.258089669,0.435672515,197,708,0.322353356,50,38,465,1105,19,22,19,41,83,Dave Henderson,N,210,74,R,R,4/9/1981,7/29/1994,hendd001,hendeda01
smithlo01,19,21,1613,5170,909,1488,1059,273,58,0.287814313,0.419922631,98,533,0.373445378,370,140,623,849,19,92,21,46,69,Lonnie Smith,N,170,69,R,R,9/2/1978,8/10/1994,smitl002,smithlo01
wilsowi02,19,19,2154,7731,1169,2207,1738,281,147,0.285474065,0.375759928,41,585,0.328623188,668,134,425,1144,27,62,64,35,90,Willie Wilson,N,190,75,B,R,9/4/1976,5/16/1994,wilsw001,wilsowi02
fiskca01,24,24,2499,8756,1276,2356,1512,421,47,0.269072636,0.456715395,376,1330,0.347664116,128,58,849,1386,105,143,26,79,204,Carlton Fisk,Y,200,75,R,R,9/18/1969,6/22/1993,fiskc001,fiskca01
saxst01,14,14,1769,6940,913,1949,1570,278,47,0.280835735,0.35778098,54,550,0.338769069,444,178,556,584,47,24,75,37,146,Steve Sax,N,185,71,R,R,8/18/1981,5/8/1994,sax-s001,saxst01
cepedor01,19,21,2124,7927,1131,2351,1528,417,27,0.296581304,0.49943232,379,1365,0.361221029,142,80,588,1169,154,102,4,74,218,Orlando Cepeda,Y,210,74,R,R,4/15/1958,9/19/1974,cepeo101,cepedor01
bellge02,12,12,1587,6123,814,1702,1095,308,34,0.277968316,0.469214437,265,1002,0.321584576,67,36,331,771,53,49,0,83,165,George Bell,N,190,73,R,R,4/9/1981,10/2/1993,bellg001,bellge02
brettge01,21,21,2707,10349,1583,3154,2035,665,137,0.304763745,0.487390086,317,1595,0.381499958,201,97,1096,908,229,33,26,120,235,George Brett,Y,185,72,L,R,8/2/1973,10/3/1993,bretg001,brettge01
minosmi01,18,19,1835,6579,1136,1963,1358,336,83,0.298373613,0.459492324,186,1023,0.390345727,205,130,814,584,23,192,68,57,185,Minnie Minoso,N,175,70,R,R,4/19/1949,10/5/1980,minom101,minosmi01
evansdw01,20,20,2606,8996,1470,2446,1505,483,73,0.271898622,0.470208982,385,1384,0.373451829,78,59,1391,1697,60,53,52,77,227,Dwight Evans,N,180,74,R,R,9/16/1972,10/6/1991,evand002,evansdw01
yountro01,20,20,2856,11008,1632,3142,2182,583,126,0.285428779,0.4296875,251,1406,0.347303922,271,105,966,1350,95,48,104,123,217,Robin Yount,Y,165,72,R,R,4/5/1974,10/3/1993,younr001,yountro01
lansfca01,15,15,1862,7158,1007,2074,1551,332,40,0.289745739,0.41058955,151,874,0.346460681,224,104,553,719,45,64,53,77,166,Carney Lansford,N,195,74,R,R,4/8/1978,10/4/1992,lansc001,lansfca01
clarkja01,18,18,1994,6847,1118,1826,1115,332,39,0.26668614,0.475536731,340,1180,0.388229654,77,61,1262,1441,127,24,9,83,174,Jack Clark,N,175,74,R,R,9/12/1975,8/28/1992,clarj001,clarkja01
randowi01,19,20,2202,8018,1239,2210,1775,316,65,0.275629833,0.351459217,54,687,0.375319149,271,94,1243,675,37,38,99,64,218,Willie Randolph,N,165,71,R,R,7/29/1975,10/4/1992,randw001,randowi01
downibr01,20,20,2344,7853,1188,2099,1436,360,28,0.267286387,0.425315166,275,1073,0.374032674,50,44,1197,1127,55,129,60,70,197,Brian Downing,N,170,70,R,R,5/31/1973,10/4/1992,downb001,downibr01
dobyla01,14,15,1533,5348,960,1515,967,243,52,0.28328347,0.490089753,253,970,0.387716236,47,36,871,1011,19,38,20,25,97,Larry Doby,Y,180,73,L,R,7/5/1947,7/26/1959,dobyl101,dobyla01
guerrpe01,16,17,1536,5392,730,1618,1107,267,29,0.300074184,0.479970326,215,898,0.381610674,97,47,609,862,115,32,9,73,122,Pedro Guerrero,N,176,71,R,R,9/22/1978,10/4/1992,guerp001,guerrpe01
griffke01,22,25,2097,7229,1129,2143,1550,364,77,0.296444875,0.43117997,152,859,0.362791274,200,83,719,898,51,14,31,55,106,Ken Griffey,N,190,71,L,L,8/25/1973,5/31/1991,grifk001,griffke01
lynnfr01,18,19,1969,6925,1063,1960,1223,388,43,0.283032491,0.484043321,306,1111,0.366645768,72,54,857,1116,77,30,25,86,149,Fred Lynn,N,185,73,L,L,9/5/1974,10/3/1990,lynnf001,lynnfr01
nettlgr01,22,22,2700,8986,1193,2225,1479,328,28,0.247607389,0.420543067,390,1314,0.335370586,32,36,1088,1209,94,50,12,90,197,Graig Nettles,N,180,72,L,R,9/6/1967,10/1/1988,nettg001,nettlgr01
staubru01,24,25,2951,9720,1189,2716,1878,499,47,0.279423868,0.430555556,292,1466,0.373306352,47,33,1255,888,193,79,56,119,297,Rusty Staub,N,190,74,L,R,4/9/1963,10/6/1985,staur001,staubru01
allendi01,15,15,1749,6332,1099,1848,1098,320,79,0.291850916,0.533638661,351,1119,0.389613884,133,52,894,1556,138,16,19,53,164,Dick Allen,N,187,71,R,R,9/3/1963,6/19/1977,alled101,allendi01
templga01,17,18,2079,7721,893,2096,1591,329,106,0.271467426,0.36873462,70,728,0.316335142,242,129,375,1092,144,9,57,46,167,Garry Templeton,N,175,71,B,R,8/9/1976,10/5/1991,tempg001,templga01
kennete02,14,14,1491,4979,474,1313,944,244,12,0.263707572,0.385619602,113,628,0.324521422,6,15,365,855,86,16,22,39,125,Terry Kennedy,N,220,75,L,R,9/4/1978,10/6/1991,kennt001,kennete02
puhlte01,15,15,1531,4855,676,1361,1017,226,56,0.280329557,0.388259526,62,435,0.354779748,217,99,505,507,49,26,57,36,59,Terry Puhl,N,195,74,L,R,7/12/1977,5/29/1991,puhlt001,puhlte01
foxne01,19,19,2367,9232,1279,2663,2161,355,112,0.288453206,0.362543328,35,790,0.349040826,76,80,719,216,24,142,208,48,175,Nellie Fox,Y,160,70,L,R,6/8/1947,7/25/1965,fox-n101,foxne01
bondsbo01,15,16,1849,7043,1258,1886,1186,302,66,0.267783615,0.470822093,332,1024,0.359307891,461,169,914,1757,75,53,16,64,107,Bobby Bonds,N,190,73,R,R,6/25/1968,10/4/1981,bondb101,bondsbo01
hanlone01,13,13,1267,5074,930,1317,1049,159,79,0.259558534,0.339771384,30,517,0.324644976,329,0,471,357,0,18,0,0,0,Ned Hanlon,Y,170,69,L,R,1880-05-01,1892-09-15,hanln101,hanlone01
olivato01,15,15,1676,6301,870,1917,1320,329,48,0.304237423,0.476432312,220,947,0.365208691,86,55,448,645,131,59,14,57,139,Tony Oliva,N,175,73,L,R,9/9/1962,9/29/1976,olivt102,olivato01
pinsova01,18,18,2469,9645,1366,2757,1889,485,127,0.285847589,0.442094349,256,1170,0.331477927,305,122,574,1196,69,54,52,78,164,Vada Pinson,N,170,71,L,L,4/15/1958,9/28/1975,pinsv101,pinsova01
leonaje01,16,18,1415,5045,614,1342,938,223,37,0.266005946,0.410505451,144,723,0.317298965,163,61,342,1000,41,23,8,58,146,Jeffrey Leonard,N,200,74,R,R,9/2/1977,10/3/1990,leonj001,leonaje01
lemonch01,16,16,1988,6868,973,1875,1203,396,61,0.273005242,0.442341293,215,884,0.358540925,58,76,749,1024,46,151,50,54,174,Chet Lemon,N,190,72,R,R,9/9/1975,10/3/1990,lemoc001,lemonch01
bucknbi01,25,28,2517,9397,1077,2715,1994,498,49,0.288921996,0.407896137,174,1208,0.328612459,183,73,450,453,111,42,47,97,247,Bill Buckner,N,185,72,L,L,9/21/1969,5/30/1990,buckb001,bucknbi01
whitefr01,18,18,2324,7859,912,2006,1381,407,58,0.255248759,0.382873139,160,886,0.294888598,178,83,412,1035,27,30,101,65,156,Frank White,N,165,71,R,R,6/12/1973,9/30/1990,whitf001,whitefr01
floodcu01,15,15,1759,6357,851,1861,1461,271,44,0.292748152,0.389334592,85,636,0.344383324,88,73,444,609,22,52,72,33,117,Curt Flood,N,165,69,R,R,9/9/1956,4/25/1971,flooc101,floodcu01
rayjo01,11,12,1353,5188,604,1502,1119,294,36,0.289514264,0.390709329,53,594,0.337464589,80,49,353,329,39,12,48,56,126,Johnny Ray,N,170,71,B,R,9/2/1981,9/30/1990,ray-j001,rayjo01
washicl01,21,25,1912,6787,926,1884,1317,334,69,0.277589509,0.419625755,164,824,0.332255021,312,134,468,1266,77,36,25,51,140,Claudell Washington,N,190,72,L,L,7/5/1974,6/18/1990,washc001,washicl01
evansda01,22,23,2687,8973,1344,2223,1444,329,36,0.24774323,0.4308481,414,1354,0.369236444,98,68,1605,1410,141,35,34,90,133,Darrell Evans,N,200,74,L,R,4/20/1969,10/1/1989,evand001,evansda01
fostege01,20,22,1977,7023,986,1925,1223,307,47,0.274099388,0.479851915,348,1239,0.347315224,51,31,666,1419,106,52,3,68,196,George Foster,N,180,73,R,R,9/10/1969,9/6/1986,fostg001,fostege01
ashburi01,15,15,2189,8365,1322,2574,2119,317,109,0.307710699,0.382068141,29,586,0.397968701,234,92,1198,571,25,43,112,18,83,Richie Ashburn,Y,170,70,L,R,4/20/1948,9/30/1962,ashbr101,ashburi01
trillma01,18,19,1780,5950,598,1562,1229,239,33,0.262521008,0.344537815,61,571,0.319478528,56,57,452,742,35,34,88,49,143,Manny Trillo,N,150,73,R,R,6/28/1973,5/20/1989,trilm001,trillma01
munsoth01,11,11,1423,5344,696,1558,1184,229,32,0.291541916,0.409805389,113,701,0.35297088,48,50,438,571,59,42,21,58,160,Thurman Munson,N,190,71,R,R,8/8/1969,8/1/1979,munst101,munsoth01
bellbu01,20,22,2405,8995,1151,2514,1832,425,56,0.279488605,0.406225681,201,1106,0.346058009,55,79,836,776,84,38,60,80,255,Buddy Bell,N,180,73,R,R,4/15/1972,6/17/1989,bellb001,bellbu01
schmimi01,18,18,2404,8352,1506,2234,1219,408,59,0.267480843,0.527298851,548,1595,0.392407534,174,92,1507,1883,201,79,16,108,156,Mike Schmidt,Y,195,74,R,R,9/12/1972,5/28/1989,schmm001,schmimi01
speiech01,22,26,2260,7156,770,1759,1295,302,50,0.245807714,0.348937954,112,720,0.335490962,42,54,847,988,106,35,73,44,183,Chris Speier,N,175,73,R,R,4/7/1971,10/1/1989,speic001,speiech01
baylodo01,20,21,2292,8198,1236,2135,1403,366,28,0.260429373,0.435594047,338,1276,0.348037146,285,120,805,1069,91,267,16,115,196,Don Baylor,N,190,73,R,R,9/18/1970,10/1/1988,bayld001,baylodo01
sundbji01,17,18,1962,6021,621,1493,1119,243,36,0.247965454,0.347616675,95,624,0.32961386,20,37,699,963,31,22,118,38,159,Jim Sundberg,N,190,72,R,R,4/4/1974,9/24/1989,sundj001,sundbji01
boyerke01,17,19,2034,7455,1104,2143,1475,318,68,0.287458082,0.461837693,282,1141,0.356133206,105,77,713,1017,97,20,17,63,185,Ken Boyer,N,190,73,R,R,4/12/1955,8/9/1969,boyek101,boyerke01
parrila01,16,17,1891,6792,850,1789,1140,360,33,0.263398115,0.439193168,256,992,0.325286743,30,36,529,1359,79,42,31,56,187,Larry Parrish,N,190,75,R,R,9/6/1974,10/2/1988,parrl002,parrila01
cruzjo01,19,19,2353,7917,1036,2251,1601,391,94,0.284324871,0.419982317,165,1077,0.36458103,317,136,898,1031,142,7,27,82,119,Jose Cruz,N,170,72,L,L,9/19/1970,7/19/1988,cruzj001,cruzjo01
hornebo01,10,10,1020,3777,560,1047,652,169,8,0.27720413,0.499338099,218,685,0.346036227,14,18,369,512,39,16,1,50,111,Bob Horner,N,195,73,R,R,6/16/1978,6/18/1988,hornb001,hornebo01
garneph01,18,20,1860,6136,780,1594,1104,299,82,0.259778357,0.388526728,109,738,0.329983981,225,105,564,842,74,34,67,59,131,Phil Garner,N,175,70,R,R,9/10/1973,10/2/1988,garnp001,garneph01
rosepe01,25,26,3562,14053,2165,4256,3215,746,135,0.302853483,0.409307621,160,1314,0.381667919,198,149,1566,1143,167,107,56,79,247,Pete Rose,N,192,71,B,R,4/8/1963,8/17/1986,rosep001,rosepe01
hendrge01,20,22,2048,7129,941,1980,1343,343,27,0.277738813,0.445784823,267,1111,0.335744195,59,47,567,1013,77,22,21,86,211,George Hendrick,N,195,75,R,R,6/4/1971,10/2/1988,hendg001,hendrge01
chambch01,18,19,2175,7571,912,2109,1490,392,42,0.278562938,0.414740457,185,972,0.341920095,40,35,632,926,99,27,19,56,166,Chris Chambliss,N,195,73,L,R,5/28/1971,5/8/1988,chamc001,chambch01
simmote01,21,21,2456,8680,1074,2472,1694,483,47,0.284792627,0.436981567,248,1389,0.360373149,21,33,855,694,188,39,11,100,287,Ted Simmons,N,193,71,B,R,9/21/1968,10/2/1988,simmt001,simmote01
rizzuph01,13,13,1661,5816,877,1588,1249,239,62,0.27303989,0.355055021,38,563,0.351127474,149,58,651,398,1,49,193,2,107,Phil Rizzuto,Y,150,66,R,R,4/14/1941,8/16/1956,rizzp101,rizzuph01
knighra01,14,15,1495,4829,490,1311,934,266,27,0.271484779,0.389935805,84,595,0.32624247,14,25,343,579,43,36,22,61,169,Ray Knight,N,185,73,R,R,9/10/1974,10/2/1988,knigr001,knighra01
durocle01,18,19,1637,5350,575,1320,1030,210,56,0.246728972,0.320373832,24,567,0.298520453,31,5,377,480,0,18,82,0,109,Leo Durocher,Y,160,70,R,R,10/2/1925,4/18/1945,durol101,durocle01
thornan01,15,16,1565,5291,792,1342,823,244,22,0.253638254,0.451521452,253,895,0.366729679,48,37,876,851,69,41,14,71,129,Andre Thornton,N,200,75,R,R,7/28/1973,8/31/1987,thora001,thornan01
madlobi01,18,21,1806,6594,920,2008,1463,348,34,0.30451926,0.441765241,163,860,0.375754325,174,90,605,510,121,68,36,69,190,Bill Madlock,N,180,71,R,R,9/7/1973,10/4/1987,madlb001,madlobi01
matthga01,17,18,2033,7147,1083,2011,1407,319,51,0.281376801,0.438505667,234,978,0.367332035,183,74,940,1125,46,21,19,62,179,Gary Matthews,N,185,74,R,R,9/6/1972,10/2/1987,mattg001,matthga01
ceyro01,17,17,2073,7162,977,1868,1203,328,21,0.260821,0.444847808,316,1139,0.362655602,24,29,1012,1235,117,62,26,82,185,Ron Cey,N,185,70,R,R,9/3/1971,7/12/1987,cey-r001,ceyro01
coopece01,17,17,1896,7349,1012,2192,1489,415,47,0.298271874,0.46591373,241,1125,0.343201204,89,49,448,911,79,17,46,79,150,Cecil Cooper,N,165,74,L,L,9/8/1971,7/12/1987,coopc001,coopece01
lopesda01,18,20,1812,6354,1023,1671,1234,232,50,0.262983947,0.388416745,155,614,0.352272727,557,114,833,852,38,31,74,48,126,Davey Lopes,N,170,69,R,R,9/22/1972,10/4/1987,loped001,lopesda01
burleri01,13,13,1346,5139,656,1401,1072,256,23,0.272621133,0.360575988,50,449,0.329553508,72,68,420,477,11,28,84,46,138,Rick Burleson,N,165,70,R,R,5/4/1974,7/8/1987,burlr001,burleri01
porteda02,17,17,1782,5539,765,1369,896,237,48,0.247156526,0.409099115,188,826,0.364223491,39,37,905,1025,106,45,18,63,102,Darrell Porter,N,193,72,L,R,9/2/1971,10/4/1987,portd001,porteda02
decindo01,16,17,1649,5809,778,1505,927,312,29,0.259080737,0.445171286,237,879,0.335058609,58,48,618,904,57,21,22,64,177,Doug DeCinces,N,190,74,R,R,9/9/1973,10/4/1987,decid001,decindo01
mcraeha01,19,19,2084,7218,940,2091,1350,484,66,0.289692436,0.454419507,191,1097,0.356463761,109,78,648,779,69,79,28,85,186,Hal McRae,N,180,71,R,R,7/11/1968,7/17/1987,mcrah001,mcraeha01
jacksre01,21,21,2820,9864,1551,2584,1509,463,49,0.261962693,0.490064882,563,1702,0.364744532,228,115,1375,2597,164,96,13,68,183,Reggie Jackson,Y,195,72,L,L,6/9/1967,10/4/1987,jackr001,jacksre01
russebi01,18,18,2181,7318,796,1926,1530,293,57,0.263186663,0.337660563,46,627,0.319114336,167,69,483,667,106,36,132,51,174,Bill Russell,N,175,72,R,R,4/7/1969,10/1/1986,russb001,russebi01
bakerdu01,19,19,2039,7117,964,1981,1396,320,23,0.278347618,0.431783055,242,1013,0.35110614,137,73,762,926,52,30,27,85,158,Dusty Baker,N,183,74,R,R,9/7/1968,10/4/1986,baked002,bakerdu01
